LSOA21CD,band_1_mean,band_2_mean,band_3_mean,band_4_mean,band_5_mean,band_6_mean,band_7_mean,band_1_stdev,band_2_stdev,band_3_stdev,band_4_stdev,band_5_stdev,band_6_stdev,band_7_stdev
E01000405,9413.120349427712,9855.516019847779,10772.159316933195,10983.557278556194,14271.789421564192,13586.24464159175,12147.370738259679,1297.5546013869184,1579.0332310241245,1918.944620424782,2174.4905066856154,1935.0019399877156,2180.383245779523,2286.7315463874884
E01000406,8967.26780594813,9197.794172588374,9943.146158460135,10009.15226854814,15252.494892463537,13294.851637464344,11330.743773170363,712.6912700422841,842.7830688373148,1067.057739174659,1381.0767837971755,2062.168338124607,1357.5919163054152,1492.1713824791243
E01000407,8903.799223015933,9175.511338354421,9937.448510369522,10040.077781401527,14605.574127471049,13044.154493583304,11278.02504193335,724.1341051076814,857.4390548235734,1077.0339410561971,1365.7456826062491,1551.158480275133,1382.8388139188964,1361.597282039039
E01000408,9896.55928740278,10457.373574519484,11544.834828305444,11906.785012330163,14815.093835564148,14336.498607874699,12956.295697255675,1478.6024029091,1773.6194903483363,2156.8004322543497,2527.403271490138,2187.4761917824458,2904.0333300074712,3000.1702903373284
E01000409,8708.274652572953,9009.013549069681,9867.073069524997,10033.322610943262,14464.581494201711,13187.303027791684,11476.4565667629,266.1825558825942,285.76671144289816,287.3807041389984,480.00423619301716,1332.6874950132515,444.02395145401346,449.78198114160085
E01000410,8738.663839345196,9063.193010656667,9889.32994576522,10058.328493118395,14315.84718007205,13229.112586385265,11500.748001149717,479.87760891473306,561.0764061959957,663.4033627667599,877.5405935450707,1740.1871162328148,954.790022053162,749.4591131167166
E01000411,8703.675677435918,9030.776936302893,9859.029042924141,10053.86362240499,14111.274798610228,13160.432730734241,11543.068096902574,241.01583124657222,258.3430165754989,276.09497687868895,426.7971603267262,1040.998204011986,431.57232138734537,456.11227076862093
E01000412,8656.49997185844,8938.634220511522,9723.677395860235,9880.955562759002,14037.909675053295,12843.131321538942,11225.958699056324,331.0585755824149,370.0166938748694,380.7705051710012,536.8697108963324,1034.2953955262506,539.2078381709907,587.6656238269828
E01000413,8707.206004681088,9078.191882491208,9945.504401623748,10190.84133448191,13831.805922588126,12934.107478868666,11484.188877276443,317.7288024954318,326.2318424549326,334.03694909224436,474.92412770292145,949.7741267749581,577.5283704936301,546.142833993893
E01000414,8682.446204921021,8998.876026401793,9809.37755675283,9966.8496106438,13797.955212908431,12717.254209813143,11270.709725687631,350.7499461210043,374.12240402644414,406.2456198310961,582.7047748278169,1862.3752511576006,795.5161044496411,639.3882544252427
E01000415,8653.136543879169,8948.373751126359,9781.298454114965,9932.536465884446,14403.690190644393,13008.428160645024,11328.602741959483,276.30887768696533,299.97746998319815,301.3949947088886,488.241367179585,1340.98012438394,441.67902190220246,516.4696725883181
E01000416,8963.05325468596,9286.35910901929,10091.138475929549,10191.67769717229,14122.323678814495,12948.941618045184,11419.569675106795,500.8549624682506,601.2188404303722,705.7525538582249,893.8464262119049,1432.1972919371722,731.7604807378441,766.4347263476767
E01000417,8172.760706344021,8319.376880540534,8925.358548116616,8675.540934412527,16636.35773196939,11996.67854445668,9713.77634205071,388.076800723096,427.5653546270484,487.834855399208,698.0985074100008,2034.940269882451,797.9724456060308,1065.9826700241103
E01000418,8430.102754947222,8592.518982893524,9249.465846006207,9077.075256862634,16183.061633701616,12549.082019453605,10261.38237676209,484.36640861360434,525.5480235683143,600.9014155243182,813.0648023913811,2343.5270642186088,1150.3720438670423,1134.7162298225824
E01000419,8924.320175017125,9206.76503853137,10029.90812149432,10237.700501472355,14564.129916759968,13683.325909542893,11904.541748062333,335.8459758178663,405.41160851432306,428.31204434774776,624.7735590075837,1451.5225054596656,741.0900729508501,674.2615577781676
E01000420,8915.771833769984,9148.78168940687,9894.984641595527,9999.157305649593,14667.720899491733,13502.258726441585,11631.241230583304,289.1769251607591,305.9589435468189,314.7223213450501,450.03140032908857,1621.2122506072817,1297.8167740703898,668.82291652714
E01000421,8964.580532681917,9235.808885936374,10048.6560416867,10231.63677189283,14650.481905854022,13582.616251553467,11828.130509974844,315.05276135102804,342.4752973294666,348.1432806477399,543.3530559817257,1300.5959826394176,496.02978985049964,584.5019635250952
E01000422,8765.47273799082,9084.631566628426,9879.042491439295,9920.215138447198,13912.688176671589,12547.031582008618,10957.98471549081,469.76871530149737,533.9884098363752,642.2614585788116,772.5097322997138,1443.160725191285,899.7375215457738,723.7369010719524
E01000423,8593.256346909864,8870.771826043914,9639.421899958463,9691.892658573333,14957.117656372466,13176.328117543826,11294.902724292153,479.6117701328546,737.5691699595802,335.714528834693,511.7349270144771,1503.0934657728596,697.0039661601357,628.187560108964
E01000424,8327.01806972143,8541.285019016488,9329.268532686423,9210.16936556329,15444.800058490724,12770.776840312437,10711.05800742471,289.26308864936317,282.23962390176075,309.1783093528283,468.78936025106435,2583.9202163490363,1027.049225336359,621.0709843764404
E01000425,8451.151886135205,8703.568453782767,9560.040148566668,9555.009359497411,15718.745621839369,13230.208356758207,11076.851616584157,339.14891848449025,390.80579223456067,466.7735264832114,657.4519198671768,1819.7697130536212,947.524058648681,910.1187673913812
E01000426,8475.023461375391,8736.023114881347,9505.318160923645,9524.183449509637,14373.87282923097,12701.596291380405,11023.487375844887,331.04413966898613,377.5278398590823,413.8866215950564,575.6212474121554,1840.842671796802,759.4218737975201,719.8048514737543
E01000427,8459.737327222412,8709.473675133117,9542.42056977464,9422.078715875137,15799.78361293889,13245.539730367109,11042.205857456485,335.8066496606791,382.2409939000511,447.8315589028298,612.9079882100776,2703.731386216585,1310.5854785482845,838.0399457369981
E01000428,8390.484585329366,8620.140723451112,9483.78031848272,9271.54894884888,17062.457932984118,13382.144311784523,10762.398408343617,454.1214771714295,543.9306961558857,668.9380184317918,889.4436970365148,2838.733061130263,1510.9394525675368,1032.0061926050398
E01000429,9532.705334145547,9967.690666061577,10927.694427860759,11287.292063515437,13940.662637507085,13573.062224154703,12167.064088330553,1058.896144528779,1280.3986365678818,1627.5130691428283,1850.8729504318171,1697.2753771758087,1553.5814591326384,1310.2829940466097
E01000430,9101.658780995154,9367.379545879692,10297.309762823232,10270.120155433577,16984.446997204028,14544.724247706336,11709.74652101556,530.9369365991337,700.0198799010858,859.281736279454,1214.9181216407267,2808.946047819728,1336.7121176174962,1029.760463966637
E01000431,8902.178788823181,9160.625021230308,9882.639909273357,9987.8618115819,13869.093763679119,12944.271820888205,11410.941691566697,312.4082189596503,327.5321283447333,344.8245411850828,498.21102164447035,1188.456477842331,575.4642640308098,579.3272958086791
E01000433,8905.00045291614,9120.246649448825,9891.756810347144,9844.891255296527,15374.978718269438,13741.904121734955,11423.950234827329,324.91174030286624,336.9251827989831,348.68574399236263,507.7443770449545,2345.647103709315,1350.6461795615126,523.5185221003526
E01000434,9040.833804520993,9247.51563550245,10167.318614574804,10141.993461304042,17172.146931698226,15534.703256425344,12023.575428992302,415.8823199337465,512.7214453761505,626.4700768570651,837.6362992396375,2122.9566443731283,1735.6138257293044,1079.812759997419
E01000435,8861.627073193797,9128.400708045063,9882.581456385222,9936.805698605764,14256.108584130568,13023.897549535468,11326.445012519216,390.92440102299315,395.6924205084023,428.3934212785428,549.5576994285266,1356.601718325506,815.7813871759183,696.5120902392558
E01000436,8833.87218934791,9077.768402424186,9825.941080806251,9950.635872389596,14432.825420077324,13112.232063436915,11425.247156145035,359.63429000891875,352.66798444840816,407.00389992561514,565.0385610425446,1183.565570508157,430.0062480465112,527.3366220372461
E01000437,8897.788265600602,9098.199187472106,9867.379637444134,9894.864846047309,15420.400434730771,14278.149356281423,11817.660992157042,245.02152855553408,248.07461000425766,285.3769840176102,382.14943028332164,2208.9901814198715,1947.6230104784456,834.3673408072765
E01000438,8893.10346160078,9102.15169879588,9749.005048020012,9880.710859485569,13669.703641579204,12881.754062841865,11390.59318376545,317.62000113088334,322.3210929911783,330.6411842303775,472.6609776933072,1440.4411629292367,600.1660097465549,636.4608865027226
E01000439,8880.248676201782,9162.562911976347,9925.84658181895,9990.427373055796,13946.589735310825,13226.374445751293,11598.453176763109,484.44798790510896,530.9208717914997,591.6376958524245,685.2412243186527,1962.2030175042341,1678.471522459755,1139.978018000185
E01000440,8823.3220470334,9082.4005391473,9846.694366284304,10005.941312164725,14317.511045503597,13156.165394876632,11429.60999952588,281.9164726702584,302.5670471889075,302.68586668559806,485.37786417171463,1346.3814793976314,675.7765025261325,497.3151631481243
E01000441,8939.948545118348,9218.497791947057,9928.911597198214,10082.40898337648,13605.852450133201,12887.244276062542,11580.482474252827,430.08093117203987,501.20094874054456,576.3686320983822,706.267743039651,1415.5475190797983,777.3429431857893,1004.1000115212026
E01000442,8798.610113971032,9027.490823909482,9759.666047529752,9827.828640464322,14629.696019898807,13166.489183056698,11291.782493767083,301.0659229129885,316.96683232625236,322.2784067951034,513.2495829802497,1593.4690817898922,772.3236511924707,564.8272229919464
E01000443,8469.463797500666,8695.097706031926,9465.724210934064,9420.589532823087,15311.206142813095,13008.039378613852,10982.897005307605,512.6087827886844,475.9527309429172,593.9754942076057,785.8806647362486,2023.8573577370978,1688.1942055666757,1369.0756356945233
E01000444,8436.121912385961,8625.906929901095,9474.670597311135,9275.923439926712,17171.500234198127,13522.574715260149,10825.222840474116,465.2216288242731,522.3403273841641,689.064498704323,950.8853837634978,2272.352867803938,1630.4908100230375,1451.8886787328893
E01000445,8435.630904117284,8639.690089786873,9497.000149825706,9301.914201872436,16909.429753771175,13460.121737032308,10830.482252972051,296.8709438556077,337.48422531167796,404.2607879286001,592.5932168074756,2761.4964420020897,1223.8718886357926,828.7404277685664
E01000446,8482.674271206624,8725.055258886781,9519.02907053143,9451.207943312435,15342.654964457126,12951.00761971834,10935.992625737641,338.9158836581868,367.8609225427818,353.29818821006484,593.0410759689827,2469.0069321033943,747.3876777199006,716.9396144052446
E01000447,8465.041183865858,8696.862498209695,9571.300157669213,9410.433301264196,16774.670341854202,13721.600923316293,10973.37919280043,386.051214741308,438.70756025965443,518.5735913462906,700.6896276169416,2747.004461210729,1759.4700933984752,1071.0598123522136
E01000448,8296.542653795615,8512.461097845284,9273.202561867247,9134.767193890711,15841.29510716652,12634.891216663038,10473.707608056107,376.56276033363514,439.9096599253865,531.360503990416,741.0446580818191,1783.4051319749872,823.5803267584272,1005.2213582842667
E01000449,8429.459324673493,8664.254531799816,9454.807661639456,9376.780894129022,15495.670275137714,12955.163171355534,10845.372626329065,286.0787289458592,319.1891652956127,365.4930270452581,535.4427429366286,1991.4701300549782,1094.2081944483002,755.079122336749
E01000450,8742.584040895617,8993.672491899915,9754.499805018588,9810.236818929494,14598.129501699077,13117.207035479414,11324.780847841073,261.4029950378267,273.1710730196003,260.37793686181004,424.25912564427006,1705.4492091285078,583.9109026048634,462.05990929413076
E01000451,8746.08052776855,9025.41047331256,9821.754299557488,10019.00258369541,14272.551115605096,13023.342796380004,11439.082175576108,292.85666567793083,341.4017885644415,365.6612857710038,587.8434733195741,1481.1786729976272,559.953485692083,684.6433170976751
E01000452,8697.452816883871,8985.353016412028,9741.472691452012,9961.042677720205,13802.823966924336,12955.656651953055,11455.49180715376,238.46467165415226,265.26344606291815,246.65702804380504,413.6969730497142,1228.2128029596224,450.9303559660934,409.1459763670219
E01000453,8773.615670375573,8982.80354839901,9738.671024844416,9845.40830390233,15202.662348078282,13460.325352054955,11472.296471404277,260.910518713413,310.85428722098925,275.16380532973136,602.131619385166,2742.910973595469,924.1865220872495,572.1958452704384
E01000454,8824.517219305435,9069.66176087098,9811.378955883001,9974.139378944416,14182.602180774891,13150.43253922503,11578.023024866552,498.6058075232546,541.0900124832428,595.1600611586101,787.7163503678693,1363.8490774974198,1009.9971878900984,1122.6691459401916
E01000455,8790.978987075117,9027.860938422564,9811.926110956181,9951.260019057509,14648.610666760955,13420.34935179662,11557.319399827904,353.2949308748388,386.7504896421185,417.1529545030051,583.8607102499603,2090.099326619117,1186.6232506805848,828.0716849793844
E01000456,8735.475873123365,8990.432007865742,9762.509273241547,9983.799871838546,14130.228477350009,13192.358492862852,11579.443816925896,212.74297856469957,210.0595024398372,189.69309989780632,349.9316285514897,1154.0044765893092,490.0450008944609,453.4199407176146
E01000457,8419.37503388151,8762.62027188895,9584.718995850391,9676.565003044292,13623.05464719022,12517.068974982149,11047.120471840963,478.6858988728378,542.7292313446289,582.7574247551111,737.1618564692637,1651.3474692686566,836.9386989045415,686.6781369719755
E01000458,8489.697532314865,8700.881784635529,9480.329672379707,9438.832046055511,15437.172545138506,13039.54641644721,10984.909157084947,309.33025830582983,337.15668888996026,364.7563246729302,589.5815876192888,2600.113538331218,1008.37955878695,674.107524236925
